ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
3182304;45.9;33.2;0;0;0;-273.1;0;0;0;0;19976;0.626;0.0303;0.0001;1.3897;0.0048;113952;117284;138.038;0;0;1.681;17.903;3182219;0.0303;0.0001;1.3897;0.0048;8.562;2291.38;0;0;14.324;705.601;726.288;1;3182247;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182388;45.6;32.2;0;0;0;-83.6;0.15;0.08;-0.06;0.18;18204;0.585;0.0303;0.0001;1.3898;0.0048;114110;117442;260.78;0;0;1.24;15.892;3182313;0.0303;0.0001;1.3897;0.0048;9.152;2449.28;0;0;12.395;707.464;728.15;1;3182327;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182481;45.6;32.2;0;0;0;-87.6;1.41;0.67;0.04;1.37;17278;0.56;0.0303;0.0001;1.3904;0.0048;114209;117541;87.9294;0;0;1.154;15.117;3182427;0.0303;0.0001;1.3898;0.0048;8.993;2406.66;-0.3;0.69;11.295;708.445;729.131;1;3182427;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182548;45.7;32.1;0;0;0;-68.5;1.3;0.61;0.05;1.31;16092;0.528;0.0303;0.0001;1.391;0.0048;114350;117682;245.509;0;0;1.008;14.31;3182524;0.0303;0.0001;1.3908;0.0048;8.62;2306.78;0.84;0.8;10.22;709.643;730.329;1;3182548;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182609;45.4;32.1;0;0;0;-69.6;1.57;0.69;0.08;1.56;15413;0.507;0.0303;0.0001;1.3915;0.0048;114441;117773;340.483;0;0;0.925;13.605;3182524;0.0303;0.0001;1.3908;0.0048;8.62;2306.78;0.84;0.8;10.22;709.643;730.329;1;3182548;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182691;45.6;32.1;0;0;0;-68.3;1.64;0.69;0.03;1.65;14558;0.484;0.0303;0.0001;1.3924;0.0048;114568;117900;16.8108;0;0;0.816;13.017;3182610;0.0303;0.0001;1.3915;0.0048;8.595;2300.18;1.54;1.4;9.565;710.5;731.186;1;3182627;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182752;45.5;32.2;0;0;0;-82;2.14;0.87;0.06;2.13;14145;0.479;0.0303;0.0001;1.3929;0.0048;114650;117982;292.741;0;0;0.786;12.624;3182728;0.0303;0.0001;1.3926;0.0048;8.71;2331.06;0.33;2.24;8.898;711.536;732.223;1;3182749;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182839;45.8;32.2;0;0;0;-82.9;2.23;0.9;0.01;2.23;13694;0.46;0.0304;0.0001;1.394;0.0048;114772;118104;23.4149;0;0;0.755;12.354;3182819;0.0304;0.0001;1.3937;0.0048;8.644;2313.39;1.7;1.72;8.588;712.306;732.993;1;3182819;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3182899;45.5;32.1;0;0;0;-68;2.24;0.87;-0.07;2.24;13408;0.454;0.0304;0.0001;1.3947;0.0048;114851;118183;109.299;0;0;0.732;12.032;3182819;0.0304;0.0001;1.3937;0.0048;8.644;2313.39;1.7;1.72;8.588;712.306;732.993;1;3182819;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3183050;45.6;32.1;0;0;0;-66.9;2.23;0.85;0.06;2.23;12854;0.431;0.0304;0.0001;1.3959;0.0048;115006;118338;14.3549;0;0;0.675;11.666;3182935;0.0304;0.0001;1.395;0.0048;8.661;2317.81;1.69;1.32;8.236;713.287;733.974;1;3182955;0;0;0;0;0;0;0;0;0;3184000;37.34957767;-121.93057198;-0.06103516;0.00000000;0.00000000;3.79009247;2.51024532;
3183141;45.5;32.1;0;0;0;-67;2.15;0.79;0;2.15;12476;0.419;0.0304;0.0001;1.3969;0.0048;115116;118448;152.225;0;0;0.611;11.268;3183081;0.0304;0.0001;1.396;0.0048;8.636;2311.19;0.51;1.78;7.978;714.007;734.694;1;3183121;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183230;45.5;32.1;0;0;0;-67.4;2.24;0.79;0.01;2.24;12055;0.41;0.0305;0.0001;1.3981;0.0048;115260;118592;157.996;0;0;0.572;10.95;3183147;0.0304;0.0001;1.3972;0.0048;8.628;2308.99;0.08;2.4;7.668;714.908;735.594;1;3183169;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183352;45.7;32.3;0;0;0;-96.1;2.21;0.76;0.01;2.21;11653;0.398;0.0305;0.0001;1.3992;0.0048;115398;118730;163.258;0;0;0.533;10.595;3183237;0.0305;0.0001;1.3981;0.0048;8.71;2331.06;0.47;0.79;7.484;715.584;736.271;1;3183318;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183411;45.5;32.1;0;0;0;-67.5;2.3;0.77;0.06;2.31;11442;0.386;0.0305;0.0001;1.3998;0.0048;115466;118798;297.985;0;0;0.519;10.299;3183373;0.0305;0.0001;1.3992;0.0048;8.636;2311.19;0.73;1.81;7.234;716.441;737.127;1;3183391;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183498;45.9;32.1;0;0;0;-68.5;2.89;0.96;-0.04;2.89;11288;0.389;0.0305;0.0001;1.4005;0.0048;115532;118864;261.352;0;0;0.519;10.197;3183373;0.0305;0.0001;1.3992;0.0048;8.636;2311.19;0.73;1.81;7.234;716.441;737.127;1;3183391;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183589;45.8;32.1;0;0;0;-74.1;3.55;1.21;-0.04;3.56;11406;0.403;0.0305;0.0001;1.4019;0.0048;115634;118966;262.757;0;0;0.566;10.428;3183513;0.0305;0.0001;1.401;0.0048;8.636;2311.19;0.41;2.72;7.004;717.478;738.164;1;3183531;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183695;45.5;32.1;0;0;0;-69.4;3.56;1.28;-0.01;3.56;12029;0.43;0.0306;0.0001;1.4039;0.0048;115779;119111;305.775;0;0;0.622;11.024;3183624;0.0305;0.0001;1.4019;0.0048;8.669;2320.01;0.49;2.63;7.085;717.912;738.599;1;3183625;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183815;45.5;32.2;0;0;0;-98.3;4.25;1.63;-0.08;4.26;12675;0.457;0.0306;0.0001;1.4057;0.0048;115893;119225;354.154;0;0;0.757;11.735;3183695;0.0306;0.0001;1.4039;0.0048;8.677;2322.22;1.62;4.16;7.47;718.8;739.487;1;3183713;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183889;46.6;32.9;0;0;0;-212.2;2.26;0.89;0.12;2.24;13148;0.427;0.0307;0.0001;1.4071;0.0048;116053;119385;200.387;0;0;0.727;12.066;3183832;0.0306;0.0001;1.4057;0.0048;8.826;2362.09;1.14;4.34;7.871;719.514;740.201;1;3183832;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3183981;45.7;32.9;0;0;0;-208.7;0;0;0;0;12281;0.381;0.0307;0.0001;1.4071;0.0048;116161;119493;239.216;0;0;0.559;10.688;3183896;0.0307;0.0001;1.4071;0.0048;8.603;2302.38;0;0;8.162;720.508;741.194;1;3183919;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3184037;46.5;33.1;0;0;0;-247.7;0;0;0;0;11492;0.355;0.0307;0.0001;1.4071;0.0048;116227;119559;217.579;0;0;0.446;9.695;3183988;0.0307;0.0001;1.4071;0.0048;9.127;2442.53;0;0;7.621;721.178;741.864;1;3184010;0;0;0;0;0;0;0;0;0;3185000;37.34957981;-121.93057503;-0.15087891;0.00000000;0.00000000;3.79009247;2.50000000;
3184143;45.5;32.3;0;0;0;-112;1.91;0.57;0.12;1.93;10480;0.358;0.0307;0.0001;1.4077;0.0048;116319;119651;348.29;0;0;0.376;9.259;3184095;0.0307;0.0001;1.4071;0.0048;9.01;2411.13;0;0;7.129;721.588;742.274;1;3184127;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184224;45.6;32.3;0;0;0;-106.7;3.7;1.15;-0.08;3.73;10426;0.371;0.0307;0.0001;1.409;0.0048;116411;119743;91.7628;0;0;0.469;9.484;3184157;0.0307;0.0001;1.4081;0.0048;8.677;2322.22;0.69;3.17;6.443;722.327;743.013;1;3184127;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184279;45.6;32.2;0;0;0;-89.7;4.32;1.41;-0.02;4.31;10731;0.395;0.0307;0.0001;1.4101;0.0048;116476;119808;30.3836;0;0;0.545;9.995;3184231;0.0307;0.0001;1.409;0.0048;8.628;2308.99;1.78;3.86;6.475;722.73;743.416;1;3184252;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184383;45.6;32.2;0;0;0;-91.6;4.99;1.78;-0.07;5;11659;0.437;0.0308;0.0001;1.4121;0.0048;116582;119914;278.885;0;0;0.675;10.883;3184280;0.0307;0.0001;1.4101;0.0048;8.612;2304.58;2;4.77;6.664;723.134;743.82;1;3184252;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184432;45.7;32.2;0;0;0;-82.7;5.76;2.28;-0.15;5.78;12561;0.475;0.0308;0.0001;1.4138;0.0048;116660;119992;289.951;0;0;0.833;12.058;3184409;0.0308;0.0001;1.4121;0.0048;8.926;2388.8;0.59;4.29;7.253;723.798;744.484;1;3184383;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184549;45.5;32.2;0;0;0;-91;4.92;2.07;-0.02;4.9;13509;0.498;0.0308;0.0001;1.4154;0.0048;116745;120077;301.897;0;0;0.943;12.922;3184409;0.0308;0.0001;1.4121;0.0048;8.926;2388.8;0.59;4.29;7.253;723.798;744.484;1;3184432;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184625;45.5;32.3;0;0;0;-111.1;1.56;0.64;0.09;1.53;13871;0.468;0.0309;0.0001;1.4163;0.0048;116912;120244;277.768;0;0;0.796;12.79;3184550;0.0308;0.0001;1.4154;0.0048;8.653;2315.6;-0.04;3.95;8.392;724.798;745.484;1;3184586;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184672;45.5;32.3;0;0;0;-93;1.4;0.55;0.07;1.43;13404;0.442;0.0309;0.0001;1.4167;0.0048;116991;120323;341.977;0;0;0.681;11.913;3184625;0.0309;0.0001;1.4163;0.0048;8.677;2322.22;1.63;0.88;8.608;725.841;746.527;1;3184586;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184727;45.6;32.2;0;0;0;-81.9;3.33;1.29;-0.14;3.36;13133;0.458;0.0309;0.0001;1.4175;0.0048;117068;120400;284.481;0;0;0.714;11.828;3184680;0.0309;0.0001;1.4167;0.0048;8.628;2308.99;1.42;3.26;8.317;726.331;747.017;1;3184700;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184862;46;32.3;0;0;0;-109.5;5.14;2.13;-0.11;5.14;13738;0.511;0.0309;0.0001;1.4199;0.0048;117190;120522;43.7202;0;0;0.904;12.679;3184746;0.0309;0.0001;1.4175;0.0048;8.628;2308.99;1.49;4.54;8.154;726.809;747.495;1;3184788;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3184947;46.2;32.2;0;0;0;-82.1;5.16;2.38;-0.08;5.17;15313;0.566;0.031;0.0001;1.4236;0.0048;117374;120706;268.728;0;0;1.131;14.097;3184884;0.0309;0.0001;1.4199;0.0048;8.628;2308.99;4.02;6.11;8.54;727.573;748.259;1;3184908;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3185028;45.8;32.3;0;0;0;-108.1;4.36;2.15;-0.04;4.34;16358;0.585;0.0311;0.0001;1.4261;0.0048;117524;120856;282.551;0;0;1.28;15.19;3184977;0.031;0.0001;1.4245;0.0048;8.71;2331.06;2.55;4.54;9.748;729.007;749.693;1;3184908;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3185127;45.5;32.2;0;0;0;-85.4;2.73;1.36;0.08;2.71;16723;0.575;0.0311;0.0001;1.4277;0.0048;117675;121007;353.988;0;0;1.226;15.345;3185078;0.0311;0.0001;1.4267;0.0048;8.935;2391.03;0.43;3.05;10.282;729.938;750.624;1;3185057;0;0;0;0;0;0;0;0;0;3186000;37.34957866;-121.93058060;-0.43762207;0.00000000;0.00000000;3.79009247;2.50000000;
3185208;46.6;32.4;0;0;0;-123.1;1.67;0.81;0.07;1.65;16417;0.534;0.0311;0.0001;1.4287;0.0048;117823;121155;212.432;0;0;1.132;14.85;3185159;0.0311;0.0001;1.4282;0.0048;8.661;2317.81;2.5;2.39;10.365;730.876;751.562;1;3185146;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185306;45.4;33.3;0;0;0;-273;0;0;0;0;15306;0.487;0.0311;0.0001;1.4287;0.0048;117958;121290;39.1766;0;0;0.899;13.362;3185226;0.0311;0.0001;1.4287;0.0048;8.71;2331.06;0;0;10.192;731.496;752.183;1;3185248;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185367;45.5;33.3;0;0;0;-249.9;0;0;0;0;14391;0.451;0.0311;0.0001;1.4287;0.0048;118041;121373;305.233;0;0;0.747;12.243;3185306;0.0311;0.0001;1.4287;0.0048;9.177;2456.03;0;0;9.495;732.334;753.021;1;3185331;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185512;45.3;33.3;0;0;0;-273.1;0;0;0;0;12524;0.38;0.0311;0.0001;1.4287;0.0048;118189;121521;205.139;0;0;0.587;10.957;3185422;0.0311;0.0001;1.4287;0.0048;8.521;2280.4;0;0;8.928;732.844;753.53;1;3185422;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185598;46.4;33.4;0;0;0;-272.6;0;0;0;0;10780;0.323;0.0311;0.0001;1.4287;0.0048;118316;121648;254.161;0;0;0.417;9.376;3185512;0.0311;0.0001;1.4287;0.0048;8.636;2311.19;0;0;7.77;733.769;754.455;1;3185554;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185663;45.5;33.3;0;0;0;-270;0;0;0;0;9958;0.298;0.0311;0.0001;1.4287;0.0048;118372;121704;20.9372;0;0;0.31;8.293;3185635;0.0311;0.0001;1.4287;0.0048;9.077;2429.06;0;0;6.688;734.551;755.237;1;3185635;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185730;45.4;33.2;0;0;0;-252;0;0;0;0;9165;0.272;0.0311;0.0001;1.4287;0.0048;118424;121756;249.758;0;0;0.266;7.582;3185694;0.0311;0.0001;1.4287;0.0048;8.968;2399.96;0;0;5.936;735.06;755.746;1;3185635;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185779;45.6;32.3;0;0;0;-69.4;1.46;0.34;-0.21;1.49;8432;0.274;0.0311;0.0001;1.4289;0.0048;118472;121804;259.738;0;0;0.196;7.208;3185694;0.0311;0.0001;1.4287;0.0048;8.968;2399.96;0;0;5.936;735.06;755.746;1;3185731;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185861;45.5;32.3;0;0;0;-66.6;4.06;0.99;-0.06;4.1;8225;0.29;0.0312;0.0001;1.4296;0.0048;118519;121851;232.04;0;0;0.275;7.399;3185780;0.0311;0.0001;1.4289;0.0048;8.677;2322.22;1.39;2.98;5.23;735.519;756.206;1;3185823;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3185942;45.7;32.3;0;0;0;-70;5.84;1.62;-0.11;5.86;9025;0.356;0.0312;0.0001;1.4314;0.0048;118602;121934;139.405;0;0;0.42;8.413;3185780;0.0311;0.0001;1.4289;0.0048;8.677;2322.22;1.39;2.98;5.23;735.519;756.206;1;3185823;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3186052;45.6;32.3;0;0;0;-66.5;7.48;2.71;-0.19;7.5;11837;0.483;0.0313;0.0001;1.4355;0.0048;118743;122075;301.396;0;0;0.763;11.017;3186019;0.0312;0.0001;1.4314;0.0048;9.026;2415.61;1.28;6.24;5.611;736.333;757.019;1;3186019;0;0;0;0;0;0;0;0;0;3187000;37.34957837;-121.93058345;-0.85165405;0.00000000;0.00000000;3.79009247;2.50000000;
3186157;45.7;32.3;0;0;0;-67.7;7.15;3.23;-0.16;7.15;14393;0.568;0.0314;0.0001;1.4393;0.0048;118876;122208;43.4426;0;0;1.141;13.861;3186079;0.0313;0.0001;1.4367;0.0048;8.768;2346.56;3.23;7.3;7.902;737.469;758.155;1;3186114;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186236;45.8;32.3;0;0;0;-69.4;6.46;3.33;-0.12;6.44;16701;0.631;0.0314;0.0001;1.4428;0.0048;119031;122363;329.777;0;0;1.458;15.866;3186215;0.0314;0.0001;1.4419;0.0048;8.677;2322.22;3.53;6.73;9.934;738.667;759.353;1;3186235;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186351;45.6;33.1;0;0;0;-222.5;1.26;0.67;0.11;1.24;17334;0.564;0.0315;0.0001;1.444;0.0048;119245;122577;195.144;0;0;1.316;15.886;3186215;0.0314;0.0001;1.4419;0.0048;8.677;2322.22;3.53;6.73;9.934;738.667;759.353;1;3186235;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186417;45.5;32.3;0;0;0;-70.8;0.7;0.35;0.2;0.74;16632;0.544;0.0315;0.0001;1.4443;0.0048;119341;122673;233.452;0;0;1.045;14.599;3186359;0.0315;0.0001;1.444;0.0048;8.993;2406.66;0;0;10.76;740.325;761.011;1;3186417;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186503;45.6;32.3;0;0;0;-67.8;2.16;0.99;0.03;2.16;15816;0.531;0.0315;0.0001;1.4454;0.0048;119481;122813;332.407;0;0;1.027;14.159;3186442;0.0315;0.0001;1.4443;0.0048;8.554;2289.18;-1.22;1.7;10.322;740.921;761.607;1;3186417;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186558;45.6;32.3;0;0;0;-66.5;2.41;1.08;0;2.4;15463;0.521;0.0315;0.0001;1.4462;0.0048;119572;122904;22.2627;0;0;1.002;13.852;3186510;0.0315;0.0001;1.4454;0.0048;8.669;2320.01;1.81;2.67;9.816;741.79;762.476;1;3186531;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186708;45.6;32.3;0;0;0;-74.2;3.08;1.38;-0.01;3.08;15130;0.527;0.0316;0.0001;1.4489;0.0048;119795;123127;94.1426;0;0;0.999;13.731;3186583;0.0315;0.0001;1.4462;0.0048;8.612;2304.58;0.7;1.39;9.599;742.355;763.041;1;3186682;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186783;46.3;32.3;0;0;0;-70.4;3.04;1.37;0.01;3.04;15177;0.525;0.0316;0.0001;1.4499;0.0048;119887;123219;214.167;0;0;1.012;13.85;3186711;0.0316;0.0001;1.4489;0.0048;8.628;2308.99;0.42;2.13;9.395;743.746;764.432;1;3186682;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186860;45.5;32.3;0;0;0;-67.3;2.66;1.19;0.04;2.66;15114;0.52;0.0316;0.0001;1.4513;0.0048;120023;123355;105.696;0;0;0.988;13.749;3186801;0.0316;0.0001;1.4503;0.0048;8.628;2308.99;1.47;2.95;9.423;744.577;765.264;1;3186800;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3186924;45.5;32.3;0;0;0;-69.5;2.49;1.1;-0.03;2.5;14992;0.516;0.0316;0.0001;1.452;0.0048;120114;123446;167.518;0;0;0.938;13.588;3186861;0.0316;0.0001;1.4513;0.0048;8.628;2308.99;0.34;2;9.383;745.155;765.841;1;3186905;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3187013;45.9;32.3;0;0;0;-67.6;2.65;1.16;0.02;2.64;14871;0.509;0.0317;0.0001;1.453;0.0048;120202;123534;59.6503;0;0;0.947;13.458;3186961;0.0317;0.0001;1.4525;0.0048;8.793;2353.21;0.36;2.2;9.277;745.968;766.654;1;3186905;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3187099;45.7;32.4;0;0;0;-90.9;1.86;0.78;0.07;1.84;14296;0.473;0.0317;0.0001;1.4542;0.0048;120372;123704;128.919;0;0;0.849;12.984;3187050;0.0317;0.0001;1.4537;0.0048;8.603;2302.38;0.95;1.33;9.105;746.794;767.48;1;3187043;0;0;0;0;0;0;0;0;0;3188000;37.34958251;-121.93059032;-1.93078613;0.00000000;0.00000000;3.79009247;2.50000000;
3187161;45.5;32.3;0;0;0;-73.7;1.18;0.47;0.06;1.19;13771;0.451;0.0317;0.0001;1.4545;0.0048;120451;123783;210.376;0;0;0.699;12.198;3187119;0.0317;0.0001;1.4542;0.0048;8.587;2297.97;0.69;0.75;8.872;747.315;768.002;1;3187130;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187256;45.6;32.3;0;0;0;-68.1;1.1;0.4;0.06;1.1;12772;0.419;0.0317;0.0001;1.4549;0.0048;120564;123896;175.256;0;0;0.603;11.359;3187236;0.0317;0.0001;1.4547;0.0048;8.71;2331.06;0.93;1.09;8.354;748.042;768.728;1;3187236;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187316;45.5;32.3;0;0;0;-68.5;1.22;0.42;0.08;1.24;12081;0.387;0.0317;0.0001;1.4553;0.0048;120634;123966;12.826;0;0;0.511;10.56;3187236;0.0317;0.0001;1.4547;0.0048;8.71;2331.06;0.93;1.09;8.354;748.042;768.728;1;3187236;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187399;45.4;32.3;0;0;0;-67.2;1.86;0.6;-0.02;1.86;11246;0.371;0.0317;0.0001;1.4559;0.0048;120732;124064;169.406;0;0;0.467;10.007;3187316;0.0317;0.0001;1.4553;0.0048;8.876;2375.43;-0.53;1.26;7.496;748.942;769.628;1;3187380;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187465;45.5;32.3;0;0;0;-67.7;3.01;0.96;-0.01;3.01;10964;0.373;0.0317;0.0001;1.4566;0.0048;120796;124128;31.7053;0;0;0.481;9.826;3187400;0.0317;0.0001;1.4559;0.0048;8.653;2315.6;0.63;2.31;6.979;749.557;770.243;1;3187380;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187549;45.5;32.3;0;0;0;-69.2;3.88;1.29;-0.08;3.89;11115;0.401;0.0318;0.0001;1.4581;0.0048;120896;124228;274.35;0;0;0.553;10.169;3187498;0.0318;0.0001;1.457;0.0048;8.71;2331.06;1.29;3.26;6.795;750.146;770.833;1;3187486;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
3187622;45.5;32.3;0;0;0;-68;4.92;1.76;-0.08;4.95;11592;0.432;0.0318;0.0001;1.4594;0.0048;120966;124298;156.09;0;0;0.657;10.913;3187557;0.0318;0.0001;1.4581;0.0048;8.628;2308.99;3.23;2.88;6.904;750.575;771.261;1;3187579;0;0;0;0;0;0;0;0;0;3189000;37.34958482;-121.93059423;-2.69107056;0.00000000;0.00000000;3.79009247;2.50000000;
